isin,name,ticker,sector,geography,5y_sharpe
15453,Simulated Security 15453,UHKN,Technology,Canada,-0.869084027
15454,Simulated Security 15454,HK,Industrials,Canada,3.235100618
15455,Simulated Security 15455,KNM,Industrials,Canada,3.715629757
15456,Simulated Security 15456,NMOA,Industrials,Canada,-1.752433648
15457,Simulated Security 15457,MOAF,Industrials,United States,0.791150027
15458,Simulated Security 15458,OAFE,Technology,United States,3.924695644
15459,Simulated Security 15459,A,Technology,United States,2.59560431
15460,Simulated Security 15460,FE,Technology,Canada,2.372257116
15461,Simulated Security 15461,EO,Industrials,United States,-2.612291488
15462,Simulated Security 15462,OFGC,Technology,United States,28.5245034
15463,Simulated Security 15463,FG,Technology,United States,0.510154645
15464,Simulated Security 15464,GC,Technology,United States,0.083733677
15465,Simulated Security 15465,C,Technology,United States,4.070641283
15466,Simulated Security 15466,A,Financials,Canada,17.104694
15467,Simulated Security 15467,U,Industrials,Canada,-0.053727958
15468,Simulated Security 15468,NJXS,Industrials,United States,8.504713581
15469,Simulated Security 15469,JXS,Financials,United States,12.26732133
15470,Simulated Security 15470,XS,Financials,Canada,-1.594727691
15471,Simulated Security 15471,SZ,Industrials,Canada,3.108449131
15472,Simulated Security 15472,ZPXC,Industrials,United States,-1.656691471
15473,Simulated Security 15473,PXCM,Financials,United States,0.151015608
15474,Simulated Security 15474,XC,Technology,Canada,0.612535844
15475,Simulated Security 15475,C,Industrials,United States,4.705690895
15476,Simulated Security 15476,MTWI,Financials,United States,-1.738335962
15477,Simulated Security 15477,T,Financials,Canada,0.649417689
15478,Simulated Security 15478,WI,Industrials,United States,-0.108977418
15479,Simulated Security 15479,IUR,Financials,United States,6.329192589
15480,Simulated Security 15480,U,Financials,United States,-0.157517269
15481,Simulated Security 15481,R,Financials,Canada,13.47635782
15482,Simulated Security 15482,TI,Industrials,Canada,2.670674171
15483,Simulated Security 15483,IXD,Financials,United States,-1.230150085
15484,Simulated Security 15484,XDZ,Technology,Canada,24.46466169
15485,Simulated Security 15485,D,Financials,United States,1.961043702
15486,Simulated Security 15486,ZTJF,Financials,Canada,1.719411205
15487,Simulated Security 15487,T,Industrials,United States,13.81044329
15488,Simulated Security 15488,JFH,Technology,United States,-1.054608787
15489,Simulated Security 15489,FH,Technology,Canada,0.867261095
15490,Simulated Security 15490,HR,Financials,Canada,-0.177109089
15491,Simulated Security 15491,RWH,Financials,United States,-0.263314
15492,Simulated Security 15492,WHA,Technology,United States,-1.153282021
15493,Simulated Security 15493,HA,Technology,Canada,4.094508448
15494,Simulated Security 15494,A,Industrials,Canada,-1.816747147
15495,Simulated Security 15495,LNF,Industrials,United States,-2.944582392
15496,Simulated Security 15496,NFBI,Technology,United States,17.39211808
15497,Simulated Security 15497,FB,Technology,Canada,-1.443882204
15498,Simulated Security 15498,B,Industrials,Canada,1.623961228
15499,Simulated Security 15499,IMR,Industrials,Canada,-0.150271634
15500,Simulated Security 15500,MRRL,Financials,United States,1.32948985
15501,Simulated Security 15501,RRL,Financials,Canada,0.133307793
15502,Simulated Security 15502,RL,Industrials,Canada,-1.088779227
15503,Simulated Security 15503,LOU,Industrials,United States,-0.727211273
15504,Simulated Security 15504,OUFA,Financials,United States,3.145794872
15505,Simulated Security 15505,UF,Technology,United States,-0.21963987
15506,Simulated Security 15506,FA,Technology,Canada,1.911858053
15507,Simulated Security 15507,A,Industrials,Canada,0.103648794
15508,Simulated Security 15508,PYBR,Industrials,United States,-0.555768889
15509,Simulated Security 15509,YBRN,Technology,United States,177.6818957
15510,Simulated Security 15510,B,Financials,Canada,16.06084731
15511,Simulated Security 15511,RN,Industrials,United States,0.747338388
15512,Simulated Security 15512,NBOJ,Technology,Canada,1.332666682
15513,Simulated Security 15513,B,Industrials,Canada,2.344141788
15514,Simulated Security 15514,OJUA,Industrials,United States,1.254986264
15515,Simulated Security 15515,JUA,Financials,United States,11.96492806
15516,Simulated Security 15516,U,Technology,Canada,-0.291012955
15517,Simulated Security 15517,A,Industrials,Canada,10.27105529
15518,Simulated Security 15518,OSPV,Financials,Canada,2.15389667
15519,Simulated Security 15519,SPVL,Industrials,United States,1.411246574
15520,Simulated Security 15520,PVLN,Financials,Canada,-1.632184278
15521,Simulated Security 15521,VL,Industrials,Canada,-1.425783517
15522,Simulated Security 15522,LNV,Industrials,United States,4.613263155
15523,Simulated Security 15523,NVXW,Financials,United States,-0.822988461
15524,Simulated Security 15524,VX,Financials,United States,0.318849617
15525,Simulated Security 15525,X,Financials,United States,-1.080871413
15526,Simulated Security 15526,WH,Technology,Canada,1.965599373
15527,Simulated Security 15527,HL,Industrials,Canada,1.710180998
15528,Simulated Security 15528,LJQ,Industrials,Canada,7.232200156
15529,Simulated Security 15529,JQK,Financials,Canada,84.2386487
15530,Simulated Security 15530,QKJ,Industrials,Canada,-0.111503678
15531,Simulated Security 15531,KJC,Industrials,United States,-0.31864939
15532,Simulated Security 15532,JCC,Technology,United States,4.026769404
15533,Simulated Security 15533,C,Technology,United States,-0.89100112
15534,Simulated Security 15534,C,Financials,Canada,8.997133157
15535,Simulated Security 15535,W,Financials,Canada,1.729840323
15536,Simulated Security 15536,QXH,Financials,United States,8.986322547
15537,Simulated Security 15537,XHH,Technology,United States,1.076946843
15538,Simulated Security 15538,HH,Technology,Canada,-1.329445607
15539,Simulated Security 15539,HY,Financials,Canada,3.567565136
15540,Simulated Security 15540,YLK,Industrials,Canada,-0.374235131
15541,Simulated Security 15541,LKY,Industrials,United States,-2.443467719
15542,Simulated Security 15542,KYZ,Technology,United States,11.74880233
15543,Simulated Security 15543,Y,Financials,Canada,-0.8577507
15544,Simulated Security 15544,Z,Financials,Canada,2.839549072
15545,Simulated Security 15545,RTAC,Financials,United States,6.128549448
15546,Simulated Security 15546,TAC,Technology,United States,4.822979824
15547,Simulated Security 15547,A,Technology,United States,3.562806109
15548,Simulated Security 15548,C,Financials,United States,7.049646375
15549,Simulated Security 15549,W,Financials,Canada,-1.252436398
15550,Simulated Security 15550,Q,Industrials,United States,1.446943312
15551,Simulated Security 15551,MYBV,Technology,United States,3.06273413
15552,Simulated Security 15552,YB,Technology,Canada,-0.887578652
15553,Simulated Security 15553,B,Financials,United States,5.685391234
15554,Simulated Security 15554,VQW,Financials,United States,8.833871773
15555,Simulated Security 15555,Q,Financials,Canada,-0.280801869
15556,Simulated Security 15556,W,Industrials,Canada,0.046906702
15557,Simulated Security 15557,KUQ,Financials,United States,2.446206679
15558,Simulated Security 15558,UQC,Financials,United States,4.052424415
15559,Simulated Security 15559,QC,Technology,Canada,3.408500996
15560,Simulated Security 15560,C,Industrials,Canada,-2.34996221
15561,Simulated Security 15561,YLO,Industrials,Canada,6.926865307
15562,Simulated Security 15562,LOT,Industrials,United States,3.154395013
15563,Simulated Security 15563,OTRE,Financials,United States,2.420004689
15564,Simulated Security 15564,TR,Financials,United States,-0.865335195
15565,Simulated Security 15565,RE,Technology,United States,-1.271507222
15566,Simulated Security 15566,EU,Financials,United States,0.783394623
15567,Simulated Security 15567,U,Financials,United States,-1.099544437
15568,Simulated Security 15568,W,Technology,Canada,-0.522506142
15569,Simulated Security 15569,EM,Industrials,Canada,4.592123021
15570,Simulated Security 15570,MLZK,Industrials,Canada,3.077486279
15571,Simulated Security 15571,LZK,Financials,Canada,0.723454195
15572,Simulated Security 15572,ZKAH,Industrials,United States,-1.503253344
15573,Simulated Security 15573,KAH,Technology,United States,2.023109188
15574,Simulated Security 15574,A,Technology,United States,-1.263611546
15575,Simulated Security 15575,HA,Technology,United States,0.104314042
15576,Simulated Security 15576,A,Technology,Canada,1.910723958
15577,Simulated Security 15577,HJ,Industrials,Canada,-0.849151509
15578,Simulated Security 15578,JVS,Financials,United States,-0.285969171
15579,Simulated Security 15579,VSVL,Financials,Canada,2.56959347
15580,Simulated Security 15580,S,Financials,Canada,-1.722851867
15581,Simulated Security 15581,VLZZ,Industrials,Canada,-0.462565449
15582,Simulated Security 15582,LZZ,Industrials,Canada,1.948389473
15583,Simulated Security 15583,ZZHY,Financials,United States,1.232877951
15584,Simulated Security 15584,ZHY,Technology,Canada,3.195454359
15585,Simulated Security 15585,HY,Industrials,United States,3.500374379
15586,Simulated Security 15586,YWU,Financials,Canada,2.532538576
15587,Simulated Security 15587,WU,Financials,United States,3.157947085
15588,Simulated Security 15588,UFBN,Technology,United States,-1.824317993
15589,Simulated Security 15589,FB,Technology,Canada,24.65359083
15590,Simulated Security 15590,B,Industrials,Canada,-3.335009405
15591,Simulated Security 15591,NQFT,Financials,United States,-0.182015373
15592,Simulated Security 15592,QFT,Technology,Canada,-1.34396811
15593,Simulated Security 15593,FT,Financials,Canada,-0.252788065
15594,Simulated Security 15594,TIW,Industrials,Canada,3.806608479
15595,Simulated Security 15595,IWM,Financials,Canada,6.797294825
15596,Simulated Security 15596,WMFN,Industrials,United States,-1.194716087
15597,Simulated Security 15597,MFNO,Technology,Canada,11.29316859
15598,Simulated Security 15598,FN,Industrials,Canada,0.744483045
15599,Simulated Security 15599,NODT,Industrials,United States,1.887257201
15600,Simulated Security 15600,ODTU,Technology,Canada,0.715349356
15601,Simulated Security 15601,D,Financials,United States,1.791644805
15602,Simulated Security 15602,TUZW,Financials,Canada,6.767498187
15603,Simulated Security 15603,UZ,Financials,Canada,-1.2499578
15604,Simulated Security 15604,ZWJC,Financials,Canada,42.67110146
15605,Simulated Security 15605,WJCS,Industrials,United States,-1.381900283
15606,Simulated Security 15606,JCS,Technology,United States,20.22767389
15607,Simulated Security 15607,C,Financials,Canada,0.33349244
15608,Simulated Security 15608,SK,Industrials,Canada,1.446102616
15609,Simulated Security 15609,KTJ,Financials,Canada,6.184230543
15610,Simulated Security 15610,TJFU,Industrials,United States,2.083255873
15611,Simulated Security 15611,JFU,Technology,Canada,-0.411830811
15612,Simulated Security 15612,FU,Financials,Canada,-1.584865896
15613,Simulated Security 15613,UOHE,Industrials,United States,13.03839022
15614,Simulated Security 15614,OHES,Technology,United States,8.945723406
15615,Simulated Security 15615,HE,Technology,United States,7.938931043
15616,Simulated Security 15616,ES,Financials,Canada,2.747166392
15617,Simulated Security 15617,S,Industrials,United States,8.095160273
15618,Simulated Security 15618,LFX,Technology,United States,-0.336475991
15619,Simulated Security 15619,FX,Financials,Canada,-1.020645321
15620,Simulated Security 15620,XI,Industrials,United States,21.75679458
15621,Simulated Security 15621,IYJ,Technology,Canada,9.108646001
15622,Simulated Security 15622,YJ,Industrials,Canada,-1.326039488
15623,Simulated Security 15623,JJH,Industrials,United States,1.773400865
15624,Simulated Security 15624,JHG,Technology,United States,0.067256473
15625,Simulated Security 15625,HG,Technology,United States,-1.263313634
15626,Simulated Security 15626,GR,Financials,United States,1.921393855
15627,Simulated Security 15627,RE,Technology,United States,56.07088439
15628,Simulated Security 15628,EB,Technology,United States,3.071712491
15629,Simulated Security 15629,B,Technology,Canada,2.265923694
15630,Simulated Security 15630,B,Industrials,Canada,1.454197915
15631,Simulated Security 15631,LRY,Financials,United States,0.615187024
15632,Simulated Security 15632,RYUY,Financials,United States,1.635084122
15633,Simulated Security 15633,Y,Financials,United States,-0.456888409
15634,Simulated Security 15634,U,Technology,Canada,-0.633867057
15635,Simulated Security 15635,Y,Industrials,United States,-0.484482275
15636,Simulated Security 15636,NYIV,Financials,Canada,3.124463815
15637,Simulated Security 15637,Y,Industrials,Canada,2.266243566
15638,Simulated Security 15638,IVY,Financials,United States,1.429462062
15639,Simulated Security 15639,VYE,Technology,United States,-1.196234901
15640,Simulated Security 15640,Y,Technology,United States,0.78436626
15641,Simulated Security 15641,EX,Financials,Canada,24.70473491
15642,Simulated Security 15642,X,Industrials,Canada,6.820159437
15643,Simulated Security 15643,ONZS,Industrials,United States,-0.964963397
15644,Simulated Security 15644,NZSQ,Technology,United States,-1.145580981
15645,Simulated Security 15645,ZS,Financials,United States,4.398595365
15646,Simulated Security 15646,SQ,Financials,Canada,0.056203668
15647,Simulated Security 15647,Q,Industrials,United States,-0.952815569
15648,Simulated Security 15648,YRLS,Financials,Canada,-1.309457691
15649,Simulated Security 15649,R,Industrials,United States,6.324304015
15650,Simulated Security 15650,LSA,Financials,United States,-0.76953809
15651,Simulated Security 15651,S,Technology,United States,-1.202569632
15652,Simulated Security 15652,A,Financials,Canada,-1.374590138
15653,Simulated Security 15653,WR,Financials,United States,-1.648968539
15654,Simulated Security 15654,RQXP,Financials,Canada,-1.689142071
